actionDate,partnerId,transactionType,totalAmount,counts
2024-07-09,partner_39,refund,172.29,1
2024-07-09,partner_44,subscription,168.16,1
2024-07-09,partner_45,purchase,65.52,1
2024-07-09,partner_46,subscription,160.29,1
2024-07-09,partner_48,purchase,28.1,1
2024-07-09,partner_48,subscription,31.96,1
2024-07-09,partner_49,subscription,69.99,2
2024-07-09,partner_5,purchase,10.26,1
2024-07-09,partner_6,purchase,19.68,1
2024-07-09,partner_9,refund,90.41,1
2024-07-10,partner_12,refund,110.16,1
2024-07-10,partner_15,purchase,79.46,1
2024-07-10,partner_39,purchase,33.92,1
2024-07-10,partner_44,subscription,146.19,1
2024-07-10,partner_45,subscription,135.33,1
2024-07-10,partner_48,purchase,130.74,1
2024-07-10,partner_49,refund,190.3,1
2024-07-10,partner_50,purchase,79.75,1
2024-07-10,partner_8,subscription,159.57,1
2024-07-11,partner_11,refund,156.8,1
2024-07-11,partner_19,purchase,54.7,1
2024-07-11,partner_25,subscription,225.01999999999998,2
2024-07-11,partner_3,subscription,149.89,1
2024-07-11,partner_30,refund,68.63,1
2024-07-11,partner_32,refund,197.53,1
2024-07-11,partner_34,purchase,17.78,1
2024-07-11,partner_37,purchase,90.14,1
2024-07-11,partner_40,refund,192.38,1
2024-07-11,partner_41,subscription,35.52,1
2024-07-11,partner_47,purchase,604.93,1
2024-07-11,partner_6,purchase,20.59,1
2024-07-11,partner_6,refund,24.6,1
2024-07-11,partner_6,subscription,188.4,1
2024-07-12,partner_2,subscription,71.73,1
2024-07-12,partner_24,subscription,195.03,1
2024-07-12,partner_29,refund,132.48,1
2024-07-12,partner_30,subscription,29.95,1
2024-07-12,partner_34,refund,20.8,1
2024-07-12,partner_39,refund,40.99,1
2024-07-12,partner_45,purchase,49.83,1
2024-07-12,partner_46,purchase,103.27,1
2024-07-12,partner_48,subscription,192.43,1
2024-07-12,partner_8,purchase,14.0,1
2024-07-12,partner_9,refund,69.54,1
2024-07-13,partner_14,purchase,70.73,1
2024-07-13,partner_17,purchase,44.54,1
2024-07-13,partner_18,purchase,197.53,1
2024-07-13,partner_19,purchase,59.15,1
2024-07-13,partner_19,subscription,32.73,1
2024-07-13,partner_20,purchase,68.71,1
2024-07-13,partner_21,subscription,36.13,1
2024-07-13,partner_23,subscription,724.51,1
2024-07-13,partner_26,subscription,573.07,1
2024-07-13,partner_35,subscription,145.43,1
2024-07-13,partner_37,subscription,122.32,1
2024-07-13,partner_39,subscription,28.26,1
2024-07-13,partner_40,refund,115.82,1
2024-07-13,partner_43,subscription,156.45,1
2024-07-13,partner_45,subscription,180.11,1
2024-07-13,partner_46,subscription,117.04,1
2024-07-13,partner_47,subscription,23.54,1
2024-07-13,partner_5,purchase,82.81,1
2024-07-13,partner_6,purchase,19.68,1
2024-07-13,partner_6,refund,47.65,1
2024-07-14,partner_10,purchase,195.45,1
2024-07-14,partner_11,refund,83.18,1
2024-07-14,partner_12,purchase,61.29,1
2024-07-14,partner_14,subscription,187.16,1
2024-07-14,partner_17,refund,130.07,1
2024-07-14,partner_18,refund,19.34,1
2024-07-14,partner_20,refund,54.85,1
2024-07-14,partner_25,refund,198.86,1
2024-07-14,partner_25,subscription,35.04,1
2024-07-14,partner_28,subscription,155.83,1
2024-07-14,partner_36,purchase,103.76,1
2024-07-14,partner_39,refund,41.52,1
2024-07-14,partner_43,purchase,78.52,1
2024-07-14,partner_45,subscription,198.69,1
2024-07-14,partner_47,purchase,604.93,1
2024-07-14,partner_48,subscription,19.64,1
2024-07-14,partner_50,refund,119.97,1
2024-07-14,partner_6,refund,47.65,1
2024-07-15,partner_10,subscription,115.91,1
2024-07-15,partner_12,refund,38.36,1
2024-07-15,partner_13,refund,631.14,1
2024-07-15,partner_16,refund,159.73,1
2024-07-15,partner_18,purchase,195.02,1
2024-07-15,partner_18,subscription,739.3299999999999,2
2024-07-15,partner_19,refund,181.64,1
2024-07-15,partner_25,refund,198.86,1
2024-07-15,partner_26,refund,164.97,1
2024-07-15,partner_26,subscription,126.37,1
2024-07-15,partner_3,refund,62.46,1
2024-07-15,partner_31,subscription,53.36,1
2024-07-15,partner_32,subscription,195.24,1
2024-07-15,partner_37,purchase,106.08,1
2024-07-15,partner_4,purchase,96.24,1
2024-07-15,partner_42,purchase,60.78,1
2024-07-15,partner_44,refund,98.46,1
2024-07-16,partner_12,refund,235.52,2
2024-07-16,partner_15,subscription,179.66,1
2024-07-16,partner_2,purchase,44.02,1
2024-07-16,partner_22,refund,39.88,1
2024-07-16,partner_22,subscription,43.98,1
2024-07-16,partner_23,refund,94.51,1
2024-07-16,partner_26,subscription,102.0,1
2024-07-16,partner_35,subscription,145.43,1
2024-07-16,partner_39,refund,21.05,1
2024-07-16,partner_41,purchase,83.67,1
2024-07-16,partner_42,refund,165.03,1
2024-07-16,partner_46,refund,190.25,1
2024-07-16,partner_8,refund,142.42,1
2024-07-16,partner_9,subscription,16.46,1
2024-07-17,partner_11,refund,61.38,1
2024-07-17,partner_11,subscription,79.69,1
2024-07-17,partner_15,purchase,125.1,1
2024-07-17,partner_16,subscription,988.87,1
2024-07-17,partner_2,purchase,22.89,1
2024-07-17,partner_24,refund,741.67,1
2024-07-17,partner_28,subscription,37.78,1
2024-07-17,partner_3,refund,72.77,1
2024-07-17,partner_32,purchase,79.72,1
2024-07-17,partner_33,purchase,79.09,1
2024-07-17,partner_34,refund,596.85,1
2024-07-17,partner_38,purchase,79.77,1
2024-07-17,partner_40,refund,19.2,1
2024-07-17,partner_46,refund,104.53,1
2024-07-17,partner_47,purchase,50.93,1
2024-07-17,partner_50,purchase,127.42,1
2024-07-18,partner_11,purchase,189.97,1
2024-07-18,partner_11,refund,49.77,1
2024-07-18,partner_12,purchase,67.36,1
2024-07-18,partner_16,refund,65.79,1
2024-07-18,partner_19,refund,26.03,1
2024-07-18,partner_22,refund,703.96,1
2024-07-18,partner_22,subscription,17.14,1
2024-07-18,partner_26,subscription,13.7,1
2024-07-18,partner_28,purchase,198.26,1
2024-07-18,partner_36,purchase,102.23,1
2024-07-18,partner_37,refund,47.21,1
2024-07-18,partner_38,purchase,23.11,1
2024-07-18,partner_44,purchase,119.57,1
2024-07-18,partner_44,subscription,29.92,1
2024-07-18,partner_47,purchase,22.26,1
2024-07-18,partner_6,refund,41.7,1
2024-07-18,partner_7,purchase,74.52,1
2024-07-18,partner_7,subscription,154.41,1
2024-07-19,partner_11,refund,61.38,1
2024-07-19,partner_2,refund,67.34,1
2024-07-19,partner_29,subscription,651.88,1
2024-07-19,partner_30,refund,38.66,1
2024-07-19,partner_30,subscription,29.95,1
2024-07-19,partner_39,subscription,31.76,1
2024-07-19,partner_43,refund,128.83,1
2024-07-19,partner_43,subscription,34.99,1
2024-07-19,partner_46,purchase,129.93,1
2024-07-19,partner_47,purchase,25.7,1
2024-07-19,partner_48,subscription,51.6,2
2024-07-19,partner_49,refund,184.79,1
2024-07-19,partner_6,refund,68.72,1
2024-07-20,partner_11,subscription,175.21,1
2024-07-20,partner_17,refund,730.65,1
2024-07-20,partner_19,refund,181.64,1
2024-07-20,partner_2,purchase,23.35,1
2024-07-20,partner_26,subscription,102.0,1
2024-07-20,partner_30,purchase,15.18,1
2024-07-20,partner_36,subscription,138.72,2
2024-07-20,partner_39,refund,41.52,1
2024-07-20,partner_39,subscription,11.22,1
2024-07-20,partner_40,subscription,44.78,1
2024-07-20,partner_46,purchase,134.97,1
2024-07-20,partner_48,purchase,130.74,1
2024-07-20,partner_49,purchase,935.11,1
2024-07-20,partner_5,refund,140.44,1
2024-07-20,partner_9,refund,86.33,1
2024-07-21,partner_15,purchase,188.92,1
2024-07-21,partner_16,refund,65.79,1
2024-07-21,partner_18,refund,19.34,1
2024-07-21,partner_2,refund,67.34,1
2024-07-21,partner_25,purchase,171.35,1
2024-07-21,partner_30,purchase,152.99,1
2024-07-21,partner_32,refund,197.53,1
2024-07-21,partner_37,refund,176.7,1
2024-07-21,partner_4,purchase,152.52,1
2024-07-21,partner_4,refund,977.93,1
2024-07-21,partner_48,refund,49.2,1
2024-07-21,partner_50,purchase,43.12,1
2024-07-22,partner_10,subscription,147.91,1
2024-07-22,partner_11,subscription,20.13,1
2024-07-22,partner_12,purchase,857.26,1
2024-07-22,partner_21,refund,32.2,1
2024-07-22,partner_27,refund,84.93,1
2024-07-22,partner_30,purchase,152.99,1
2024-07-22,partner_34,refund,57.41,1
2024-07-22,partner_35,subscription,22.41,1
2024-07-22,partner_37,purchase,185.6,1
2024-07-22,partner_37,refund,47.21,1
2024-07-22,partner_43,purchase,78.52,1
2024-07-22,partner_43,refund,166.84,1
2024-07-22,partner_46,subscription,160.29,1
2024-07-22,partner_47,subscription,134.69,2
2024-07-22,partner_48,refund,136.65,1
2024-07-23,partner_34,refund,20.8,1
2024-07-23,partner_38,subscription,131.53,2
2024-07-23,partner_4,purchase,76.25,1
2024-07-23,partner_48,purchase,28.1,1
2024-07-23,partner_8,purchase,20.43,1
2024-07-23,partner_8,refund,82.0,1
2024-07-23,partner_9,subscription,688.02,1
2024-07-24,partner_10,refund,171.51,1
2024-07-24,partner_10,subscription,24.93,1
2024-07-24,partner_11,subscription,175.21,1
2024-07-24,partner_14,refund,102.42,1
2024-07-24,partner_20,purchase,52.78,1
2024-07-24,partner_21,purchase,109.26,1
2024-07-24,partner_22,refund,52.66,1
2024-07-24,partner_29,subscription,29.47,1
2024-07-24,partner_34,purchase,827.59,1
2024-07-24,partner_34,refund,23.22,1
2024-07-24,partner_36,subscription,193.12,1
2024-07-24,partner_37,refund,169.81,1
2024-07-24,partner_45,subscription,180.11,1
2024-07-24,partner_5,purchase,22.08,1
2024-07-24,partner_50,purchase,71.12,1
2024-07-25,partner_10,refund,114.32,1
2024-07-25,partner_2,purchase,177.7,1
2024-07-25,partner_20,refund,81.51,1
2024-07-25,partner_28,purchase,23.74,1
2024-07-25,partner_28,subscription,23.07,1
2024-07-25,partner_42,refund,165.03,1
2024-07-25,partner_43,purchase,140.78,1
2024-07-25,partner_8,purchase,20.43,1
2024-07-26,partner_10,subscription,179.95,2
2024-07-26,partner_2,purchase,45.51,1
2024-07-26,partner_25,refund,42.6,1
2024-07-26,partner_29,purchase,29.05,1
2024-07-26,partner_31,purchase,10.13,1
2024-07-26,partner_4,purchase,76.25,1
2024-07-26,partner_48,refund,61.22,1
2024-07-26,partner_9,refund,533.13,1
2024-07-27,partner_11,purchase,182.01,1
2024-07-27,partner_11,refund,63.89,1
2024-07-27,partner_20,subscription,178.48000000000002,2
2024-07-27,partner_46,subscription,160.29,1
2024-07-27,partner_5,subscription,17.83,1
2024-07-27,partner_50,purchase,176.84,1
2024-07-27,partner_8,subscription,149.28,1
2024-07-28,partner_11,purchase,43.87,1
2024-07-28,partner_15,purchase,79.46,1
2024-07-28,partner_19,subscription,14.37,1
2024-07-28,partner_2,subscription,196.04,1
2024-07-28,partner_21,subscription,600.82,1
2024-07-28,partner_22,purchase,136.69,1
2024-07-28,partner_26,refund,106.44,1
2024-07-28,partner_37,purchase,102.25,1
2024-07-28,partner_38,subscription,28.86,1
2024-07-28,partner_39,purchase,59.85,1
2024-07-28,partner_40,purchase,194.94,1
2024-07-28,partner_45,subscription,214.54000000000002,2
2024-07-28,partner_47,refund,121.2,1
2024-07-28,partner_5,purchase,82.81,1
2024-07-28,partner_6,refund,24.6,1
2024-07-28,partner_8,refund,82.0,1
2024-07-29,partner_15,purchase,125.1,1
2024-07-29,partner_16,refund,66.07,1
2024-07-29,partner_21,subscription,161.68,1
2024-07-29,partner_23,subscription,724.51,1
2024-07-29,partner_27,subscription,177.32,1
2024-07-29,partner_38,purchase,69.97,1
2024-07-29,partner_4,purchase,84.05,1
2024-07-29,partner_40,subscription,148.75,1
2024-07-29,partner_42,purchase,183.2,1
2024-07-29,partner_43,subscription,34.99,1
2024-07-29,partner_45,purchase,65.52,1
2024-07-29,partner_47,subscription,15.22,1
2024-07-29,partner_48,refund,195.33,1
2024-07-29,partner_50,purchase,102.81,1
2024-07-29,partner_7,subscription,159.48,1
2024-07-29,partner_8,refund,776.81,1
2024-07-30,partner_10,subscription,52.66,2
2024-07-30,partner_16,refund,48.55,1
2024-07-30,partner_19,refund,28.78,1
2024-07-30,partner_19,subscription,32.73,1
2024-07-30,partner_29,subscription,85.28,1
2024-07-30,partner_30,subscription,45.13,1
2024-07-30,partner_34,subscription,175.37,1
2024-07-30,partner_37,refund,196.13,1
2024-07-30,partner_47,subscription,45.87,1
2024-07-30,partner_5,purchase,10.26,1
2024-07-30,partner_7,purchase,109.44,1
2024-07-30,partner_8,refund,185.06,1
2024-07-31,partner_15,refund,747.55,2
2024-07-31,partner_18,refund,140.41,1
2024-07-31,partner_2,purchase,45.51,1
2024-07-31,partner_2,refund,181.1,1
2024-07-31,partner_21,subscription,830.32,1
2024-07-31,partner_28,refund,1058.91,2
2024-07-31,partner_3,purchase,27.1,1
2024-07-31,partner_3,subscription,49.38,1
2024-07-31,partner_35,subscription,119.09,1
2024-07-31,partner_37,purchase,90.38,1
2024-07-31,partner_40,refund,152.32,1
2024-07-31,partner_45,refund,17.94,1
2024-07-31,partner_6,subscription,79.5,1
2024-07-31,partner_8,refund,657.89,1
2024-07-31,partner_9,purchase,180.69,1
2024-08-01,partner_1,purchase,181.96,1
2024-08-01,partner_11,purchase,33.54,1
2024-08-01,partner_16,purchase,85.68,1
2024-08-01,partner_17,refund,134.53,1
2024-08-01,partner_23,subscription,180.95,1
2024-08-01,partner_28,purchase,190.69,1
2024-08-01,partner_31,purchase,10.13,1
2024-08-01,partner_35,refund,62.09,1
2024-08-01,partner_35,subscription,145.43,1
2024-08-01,partner_36,subscription,97.33,1
2024-08-01,partner_45,subscription,40.92,1
2024-08-01,partner_48,refund,125.1,1
2024-08-01,partner_48,subscription,19.64,1
2024-08-01,partner_5,subscription,13.41,1
2024-08-02,partner_11,subscription,10.17,1
2024-08-02,partner_12,purchase,824.03,1
2024-08-02,partner_17,refund,862.36,1
2024-08-02,partner_22,subscription,150.9,1
2024-08-02,partner_32,subscription,158.19,1
2024-08-02,partner_35,purchase,51.85,1
2024-08-02,partner_35,subscription,10.48,1
2024-08-02,partner_39,refund,172.29,1
2024-08-02,partner_39,subscription,11.22,1
2024-08-02,partner_4,purchase,101.35,1
2024-08-02,partner_45,purchase,154.48,1
2024-08-02,partner_46,purchase,199.68,1
2024-08-02,partner_46,refund,17.45,1
2024-08-02,partner_49,subscription,77.53,1
2024-08-02,partner_6,refund,95.73,1
2024-08-02,partner_6,subscription,188.4,1
2024-08-03,partner_10,subscription,75.07,1
2024-08-03,partner_11,refund,83.18,1
2024-08-03,partner_13,refund,49.46,1
2024-08-03,partner_15,subscription,37.95,1
2024-08-03,partner_19,refund,42.99,1
2024-08-03,partner_23,purchase,112.94,1
2024-08-03,partner_25,subscription,35.04,1
2024-08-03,partner_28,subscription,158.29,1
2024-08-03,partner_30,purchase,152.99,1
2024-08-03,partner_35,subscription,145.43,1
2024-08-03,partner_38,purchase,23.11,1
2024-08-03,partner_43,refund,19.89,1
2024-08-03,partner_45,purchase,31.87,1
2024-08-03,partner_47,subscription,590.18,1
2024-08-03,partner_48,refund,49.2,1
2024-08-03,partner_5,refund,108.47,1
2024-08-03,partner_9,refund,87.09,1
2024-08-04,partner_1,subscription,818.71,1
2024-08-04,partner_10,refund,142.83,1
2024-08-04,partner_13,refund,130.88,2
2024-08-04,partner_16,refund,704.41,1
2024-08-04,partner_18,subscription,143.01,1
2024-08-04,partner_21,purchase,109.26,1
2024-08-04,partner_33,subscription,70.13,1
2024-08-04,partner_37,purchase,114.98,1
2024-08-04,partner_37,subscription,44.21,1
2024-08-04,partner_41,purchase,83.67,1
2024-08-04,partner_44,refund,81.66,1
2024-08-04,partner_44,subscription,128.25,1
2024-08-04,partner_46,purchase,142.57,1
2024-08-04,partner_7,refund,77.26,1
2024-08-04,partner_9,subscription,941.02,1
2024-08-05,partner_1,purchase,94.74,1
2024-08-05,partner_11,purchase,189.24,1
2024-08-05,partner_18,refund,85.01,1
2024-08-05,partner_2,purchase,45.51,1
2024-08-05,partner_24,purchase,141.01,1
2024-08-05,partner_26,refund,106.44,1
2024-08-05,partner_32,purchase,54.95,1
2024-08-05,partner_35,purchase,186.96,1
2024-08-05,partner_39,refund,172.29,1
2024-08-05,partner_42,purchase,60.78,1
2024-08-05,partner_42,subscription,160.1,1
2024-08-05,partner_47,subscription,178.01,2
2024-08-05,partner_6,subscription,99.14,1
2024-08-05,partner_8,purchase,20.43,1
2024-08-05,partner_8,refund,82.0,1
2024-08-05,partner_8,subscription,149.28,1
2024-08-06,partner_15,subscription,74.14,1
2024-08-06,partner_2,purchase,32.93,1
2024-08-06,partner_20,subscription,117.34,1
2024-08-06,partner_23,refund,143.95,1
2024-08-06,partner_26,purchase,136.32,1
2024-08-06,partner_26,subscription,913.38,1
2024-08-06,partner_3,purchase,105.27,1
2024-08-06,partner_40,refund,24.08,1
2024-08-06,partner_40,subscription,93.87,1
2024-08-06,partner_41,refund,121.36,2
2024-08-06,partner_45,subscription,754.66,1
2024-08-06,partner_46,purchase,107.83,1
2024-08-06,partner_50,purchase,66.1,1
2024-08-07,partner_10,subscription,75.36,1
2024-08-07,partner_13,refund,49.46,1
2024-08-07,partner_19,purchase,59.15,1
2024-08-07,partner_19,subscription,156.63,1
2024-08-07,partner_22,subscription,163.15,1
2024-08-07,partner_23,purchase,25.01,1
2024-08-07,partner_30,subscription,45.13,1
2024-08-07,partner_33,refund,104.16,1
2024-08-07,partner_38,purchase,79.77,1
2024-08-07,partner_38,subscription,149.2,1
2024-08-07,partner_4,subscription,165.69,1
2024-08-07,partner_42,purchase,60.78,1
2024-08-07,partner_42,refund,798.81,1
2024-08-07,partner_43,purchase,78.52,1
2024-08-07,partner_43,refund,183.55,1
2024-08-07,partner_5,purchase,110.42,1
2024-08-07,partner_9,refund,173.83,1
2024-08-08,partner_10,subscription,55.46,2
2024-08-08,partner_11,refund,68.31,1
2024-08-08,partner_12,purchase,25.36,1
2024-08-08,partner_16,purchase,14.39,1
2024-08-08,partner_27,refund,43.22,1
2024-08-08,partner_28,subscription,23.07,1
2024-08-08,partner_37,refund,176.7,1
2024-08-08,partner_40,subscription,190.74,1
2024-08-08,partner_41,purchase,83.67,1
2024-08-08,partner_47,subscription,28.98,1
2024-08-08,partner_50,purchase,66.1,1
2024-08-09,partner_1,refund,75.35,1
2024-08-09,partner_12,purchase,25.36,1
2024-08-09,partner_12,refund,110.16,1
2024-08-09,partner_13,purchase,121.15,1
2024-08-09,partner_14,purchase,93.37,1
2024-08-09,partner_15,purchase,147.85,1
2024-08-09,partner_19,subscription,17.25,1
2024-08-09,partner_21,purchase,134.15,1
2024-08-09,partner_24,purchase,186.77,1
2024-08-09,partner_26,subscription,102.0,1
2024-08-09,partner_29,purchase,160.16,1
2024-08-09,partner_34,refund,46.44,2
2024-08-09,partner_40,refund,24.08,1
2024-08-09,partner_45,purchase,56.44,1
2024-08-09,partner_9,refund,111.37,1
2024-08-10,partner_1,refund,149.71,1
2024-08-10,partner_16,purchase,65.07,1
2024-08-10,partner_18,purchase,16.14,1
2024-08-10,partner_23,subscription,180.95,1
2024-08-10,partner_24,refund,114.83,1
2024-08-10,partner_24,subscription,153.35,1
2024-08-10,partner_35,purchase,186.96,1
2024-08-10,partner_42,purchase,183.2,1
2024-08-10,partner_46,purchase,107.83,1
2024-08-10,partner_48,subscription,31.96,1
2024-08-10,partner_5,refund,922.92,1
2024-08-10,partner_6,subscription,99.14,1
2024-08-11,partner_10,purchase,986.08,1
2024-08-11,partner_12,subscription,196.59,1
2024-08-11,partner_13,refund,60.27,1
2024-08-11,partner_17,refund,825.87,1
2024-08-11,partner_19,refund,744.88,1
2024-08-11,partner_30,refund,68.63,1
2024-08-11,partner_31,refund,146.61,1
2024-08-11,partner_34,purchase,82.49,1
2024-08-11,partner_41,subscription,137.4,2
2024-08-11,partner_43,purchase,194.83,1
2024-08-11,partner_46,subscription,128.59,1
2024-08-11,partner_5,refund,140.44,1
2024-08-11,partner_50,refund,42.77,1
2024-08-11,partner_6,purchase,20.59,1
2024-08-11,partner_6,subscription,170.0,1
2024-08-12,partner_11,subscription,79.69,1
2024-08-12,partner_14,refund,795.78,1
2024-08-12,partner_18,refund,168.87,1
2024-08-12,partner_20,subscription,29.55,1
2024-08-12,partner_21,purchase,96.43,1
2024-08-12,partner_22,purchase,103.66,1
2024-08-12,partner_29,purchase,183.86,1
2024-08-12,partner_3,subscription,183.18,1
2024-08-12,partner_30,refund,143.38,1
2024-08-12,partner_35,refund,46.0,1
2024-08-12,partner_37,refund,152.82,1
2024-08-12,partner_40,subscription,44.78,1
2024-08-12,partner_45,purchase,94.49,1
2024-08-12,partner_45,subscription,135.33,1
2024-08-12,partner_49,subscription,21.49,1
2024-08-12,partner_50,purchase,43.12,1
2024-08-12,partner_7,subscription,182.25,1
2024-08-13,partner_10,subscription,23.67,1
2024-08-13,partner_19,refund,62.73,1
2024-08-13,partner_19,subscription,14.37,1
2024-08-13,partner_2,purchase,23.35,1
2024-08-13,partner_29,refund,23.57,1
2024-08-13,partner_31,subscription,95.73,1
2024-08-13,partner_37,subscription,44.21,1
2024-08-13,partner_47,refund,58.98,1
2024-08-13,partner_48,refund,12.62,1
2024-08-13,partner_48,subscription,133.62,1
2024-08-13,partner_5,purchase,114.15,1
2024-08-13,partner_6,refund,60.27,1
2024-08-13,partner_8,subscription,44.91,1
2024-08-14,partner_10,subscription,104.88,1
2024-08-14,partner_11,refund,49.77,1
2024-08-14,partner_14,purchase,93.37,1
2024-08-14,partner_14,subscription,137.77,1
2024-08-14,partner_18,purchase,197.53,1
2024-08-14,partner_21,refund,36.12,1
2024-08-14,partner_25,subscription,197.24,1
2024-08-14,partner_33,refund,104.16,1
2024-08-14,partner_34,refund,20.8,1
2024-08-14,partner_37,purchase,185.6,1
2024-08-14,partner_4,refund,26.86,1
2024-08-14,partner_42,subscription,160.1,1
2024-08-14,partner_45,purchase,94.49,1
2024-08-14,partner_47,subscription,105.71,1
2024-08-14,partner_50,purchase,102.81,1
2024-08-14,partner_6,refund,55.01,1
2024-08-14,partner_8,purchase,14.0,1
2024-08-15,partner_11,subscription,174.1,1
2024-08-15,partner_13,purchase,117.33,1
2024-08-15,partner_15,purchase,124.79,1
2024-08-15,partner_15,refund,137.95,1
2024-08-15,partner_18,purchase,195.02,1
2024-08-15,partner_18,refund,843.33,1
2024-08-15,partner_21,refund,37.57,1
2024-08-15,partner_23,purchase,25.01,1
2024-08-15,partner_25,subscription,35.04,1
2024-08-15,partner_35,purchase,51.85,1
2024-08-15,partner_36,purchase,102.23,1
2024-08-15,partner_37,refund,146.21,1
2024-08-15,partner_39,purchase,33.92,1
2024-08-15,partner_39,refund,40.99,1
2024-08-15,partner_49,subscription,77.53,1
2024-08-15,partner_50,subscription,106.75,1
2024-08-15,partner_6,purchase,118.04,1
2024-08-16,partner_11,purchase,117.54,1
2024-08-16,partner_12,refund,52.18,1
2024-08-16,partner_18,purchase,28.66,1
2024-08-16,partner_18,refund,19.34,1
2024-08-16,partner_19,subscription,17.25,1
2024-08-16,partner_23,purchase,44.84,1
2024-08-16,partner_27,purchase,191.94,1
2024-08-16,partner_35,refund,62.09,1
2024-08-16,partner_36,subscription,97.33,1
2024-08-16,partner_37,refund,109.6,1
2024-08-16,partner_37,subscription,44.21,1
2024-08-16,partner_44,refund,98.46,1
2024-08-16,partner_45,refund,69.52,1
2024-08-16,partner_47,purchase,197.59,1
2024-08-16,partner_9,refund,111.37,1
2024-08-17,partner_10,refund,114.32,1
2024-08-17,partner_24,subscription,33.04,1
2024-08-17,partner_26,subscription,13.7,1
2024-08-17,partner_30,refund,114.45,1
2024-08-17,partner_39,refund,40.99,1
2024-08-17,partner_4,purchase,96.24,1
2024-08-17,partner_4,subscription,81.62,1
2024-08-17,partner_41,subscription,88.54,1
2024-08-17,partner_50,purchase,146.5,1
2024-08-18,partner_1,purchase,62.19,1
2024-08-18,partner_15,refund,137.95,1
2024-08-18,partner_18,purchase,16.14,1
2024-08-18,partner_19,purchase,127.67,1
2024-08-18,partner_2,purchase,202.82,2
2024-08-18,partner_23,purchase,112.94,1
2024-08-18,partner_29,refund,116.85,1
2024-08-18,partner_3,subscription,11.65,1
2024-08-18,partner_32,subscription,39.46,1
2024-08-18,partner_35,purchase,197.31,1
2024-08-18,partner_37,purchase,90.38,1
2024-08-18,partner_41,subscription,101.88,1
2024-08-18,partner_43,purchase,194.83,1
2024-08-18,partner_47,refund,197.0,1
2024-08-19,partner_10,subscription,104.88,1
2024-08-19,partner_17,purchase,44.54,1
2024-08-19,partner_18,subscription,787.38,1
2024-08-19,partner_2,refund,180.98,1
2024-08-19,partner_22,refund,32.97,1
2024-08-19,partner_22,subscription,17.14,1
2024-08-19,partner_24,refund,850.08,1
2024-08-19,partner_26,purchase,14.78,1
2024-08-19,partner_29,subscription,140.74,1
2024-08-19,partner_34,refund,23.22,1
2024-08-19,partner_37,purchase,185.6,1
2024-08-19,partner_44,subscription,58.63,1
2024-08-19,partner_47,subscription,91.33,1
2024-08-19,partner_50,purchase,176.84,1
2024-08-19,partner_6,refund,47.65,1
2024-08-19,partner_7,subscription,67.47,1
2024-08-20,partner_1,refund,149.71,1
2024-08-20,partner_12,purchase,25.36,1
2024-08-20,partner_15,purchase,188.92,1
2024-08-20,partner_18,subscription,143.01,1
2024-08-20,partner_27,subscription,17.7,1
2024-08-20,partner_29,purchase,937.36,1
2024-08-20,partner_35,purchase,190.2,1
2024-08-20,partner_39,refund,128.38,1
2024-08-20,partner_40,refund,24.08,1
2024-08-20,partner_40,subscription,148.75,1
2024-08-20,partner_41,purchase,45.76,1
2024-08-20,partner_41,refund,583.06,1
2024-08-20,partner_42,purchase,188.95,1
2024-08-20,partner_49,subscription,37.8,1
2024-08-20,partner_5,purchase,110.42,1
2024-08-20,partner_8,purchase,14.0,1
2024-08-20,partner_9,refund,139.92,1
2024-08-21,partner_14,refund,14.12,1
2024-08-21,partner_15,purchase,188.92,1
2024-08-21,partner_23,purchase,92.99,1
2024-08-21,partner_23,refund,94.51,1
2024-08-21,partner_25,refund,35.33,1
2024-08-21,partner_27,refund,43.22,1
2024-08-21,partner_32,refund,197.53,1
2024-08-21,partner_36,subscription,41.39,1
2024-08-21,partner_39,refund,172.29,1
2024-08-21,partner_40,purchase,965.0,1
2024-08-21,partner_40,subscription,126.93,1
2024-08-21,partner_41,purchase,293.99,2
2024-08-21,partner_45,subscription,22.69,1
2024-08-21,partner_47,purchase,197.59,1
2024-08-21,partner_5,refund,85.61,1
2024-08-21,partner_6,refund,74.02,1
2024-08-22,partner_10,subscription,60.92,1
2024-08-22,partner_11,refund,61.38,1
2024-08-22,partner_22,refund,52.66,1
2024-08-22,partner_3,purchase,27.1,1
2024-08-22,partner_31,purchase,148.37,2
2024-08-22,partner_43,refund,44.2,1
2024-08-22,partner_44,subscription,155.81,1
2024-08-22,partner_5,purchase,120.91,1
2024-08-23,partner_11,refund,166.36,2
2024-08-23,partner_17,subscription,176.25,1
2024-08-23,partner_21,purchase,96.43,1
2024-08-23,partner_21,refund,59.55,1
2024-08-23,partner_24,purchase,45.24,1
2024-08-23,partner_31,refund,108.99,1
2024-08-23,partner_38,purchase,79.77,1
2024-08-23,partner_39,refund,162.58,1
2024-08-23,partner_42,subscription,512.4,1
2024-08-23,partner_43,refund,166.84,1
2024-08-23,partner_44,subscription,146.19,1
2024-08-23,partner_6,refund,95.3,2
2024-08-23,partner_9,purchase,103.64,1
2024-08-24,partner_14,refund,613.92,1
2024-08-24,partner_18,subscription,143.01,1
2024-08-24,partner_23,refund,108.33,2
2024-08-24,partner_26,purchase,164.06,1
2024-08-24,partner_35,purchase,190.2,1
