userSerial,partnerId,transactionType,amount,time,segment,actionDate
user_487,partner_39,subscription,54.73,2024-03-24 12:43:48.989463,Occasional Buyers,2024-03-24
user_14,partner_9,subscription,88.96,2024-12-12 12:43:48.989463,Occasional Buyers,2024-12-12
user_14,partner_9,subscription,88.96,2024-11-06 12:43:48.989463,Occasional Buyers,2024-11-06
user_14,partner_9,subscription,88.96,2024-05-16 12:43:48.990463,Occasional Buyers,2024-05-16
user_185,partner_12,refund,692.41,2024-11-14 12:43:48.990463,High Spenders,2024-11-14
user_185,partner_12,refund,692.41,2024-02-12 12:43:48.990463,High Spenders,2024-02-12
user_425,partner_37,subscription,122.32,2024-07-13 12:43:48.990463,Occasional Buyers,2024-07-13
user_425,partner_37,subscription,122.32,2024-12-10 12:43:48.990463,Occasional Buyers,2024-12-10
user_425,partner_37,subscription,122.32,2024-06-28 12:43:48.990463,Occasional Buyers,2024-06-28
user_68,partner_44,purchase,95.34,2024-10-15 12:43:48.990463,Occasional Buyers,2024-10-15
user_68,partner_44,purchase,95.34,2024-02-23 12:43:48.990463,Occasional Buyers,2024-02-23
user_68,partner_44,purchase,95.34,2024-08-29 12:43:48.990463,Occasional Buyers,2024-08-29
user_459,partner_6,subscription,791.69,2024-03-01 12:43:48.990463,High Spenders,2024-03-01
user_36,partner_28,refund,179.43,2024-09-14 12:43:48.990463,Occasional Buyers,2024-09-14
user_36,partner_28,refund,179.43,2024-03-03 12:43:48.990463,Occasional Buyers,2024-03-03
user_36,partner_28,refund,179.43,2025-01-06 12:43:48.990463,Occasional Buyers,2025-01-06
user_36,partner_28,refund,179.43,2024-12-15 12:43:48.990463,Occasional Buyers,2024-12-15
user_36,partner_28,refund,179.43,2024-05-11 12:43:48.990463,Occasional Buyers,2024-05-11
user_36,partner_28,refund,179.43,2024-07-31 12:43:48.990463,Occasional Buyers,2024-07-31
user_92,partner_45,subscription,873.89,2024-04-17 12:43:48.990463,High Spenders,2024-04-17
user_92,partner_45,subscription,873.89,2024-04-08 12:43:48.990463,High Spenders,2024-04-08
user_144,partner_37,subscription,44.21,2024-01-24 12:43:48.990463,Budget-Conscious,2024-01-24
user_144,partner_37,subscription,44.21,2024-11-04 12:43:48.990463,Budget-Conscious,2024-11-04
user_144,partner_37,subscription,44.21,2024-05-28 12:43:48.990463,Budget-Conscious,2024-05-28
user_144,partner_37,subscription,44.21,2024-08-16 12:43:48.990463,Budget-Conscious,2024-08-16
user_144,partner_37,subscription,44.21,2024-06-05 12:43:48.990463,Budget-Conscious,2024-06-05
user_144,partner_37,subscription,44.21,2024-06-16 12:43:48.990463,Budget-Conscious,2024-06-16
user_144,partner_37,subscription,44.21,2024-08-13 12:43:48.990463,Budget-Conscious,2024-08-13
user_144,partner_37,subscription,44.21,2024-08-04 12:43:48.990463,Budget-Conscious,2024-08-04
user_235,partner_46,refund,595.2,2024-05-06 12:43:48.990463,High Spenders,2024-05-06
user_235,partner_46,refund,595.2,2024-02-22 12:43:48.990463,High Spenders,2024-02-22
user_491,partner_10,refund,112.33,2024-12-18 12:43:48.990463,Occasional Buyers,2024-12-18
user_491,partner_10,refund,112.33,2024-10-13 12:43:48.990463,Occasional Buyers,2024-10-13
user_491,partner_10,refund,112.33,2024-12-08 12:43:48.990463,Occasional Buyers,2024-12-08
user_491,partner_10,refund,112.33,2024-03-31 12:43:48.990463,Occasional Buyers,2024-03-31
user_491,partner_10,refund,112.33,2024-09-23 12:43:48.990463,Occasional Buyers,2024-09-23
user_491,partner_10,refund,112.33,2024-08-25 12:43:48.990463,Occasional Buyers,2024-08-25
user_491,partner_10,refund,112.33,2024-10-12 12:43:48.990463,Occasional Buyers,2024-10-12
user_281,partner_4,purchase,152.52,2024-11-20 12:43:48.990463,Occasional Buyers,2024-11-20
user_281,partner_4,purchase,152.52,2024-07-21 12:43:48.990463,Occasional Buyers,2024-07-21
user_281,partner_4,purchase,152.52,2024-10-28 12:43:48.990463,Occasional Buyers,2024-10-28
user_281,partner_4,purchase,152.52,2024-05-19 12:43:48.990463,Occasional Buyers,2024-05-19
user_281,partner_4,purchase,152.52,2024-10-31 12:43:48.990463,Occasional Buyers,2024-10-31
user_444,partner_35,subscription,119.09,2024-06-17 12:43:48.990463,Occasional Buyers,2024-06-17
user_444,partner_35,subscription,119.09,2024-05-30 12:43:48.990463,Occasional Buyers,2024-05-30
user_444,partner_35,subscription,119.09,2024-06-20 12:43:48.990463,Occasional Buyers,2024-06-20
user_444,partner_35,subscription,119.09,2024-07-31 12:43:48.990463,Occasional Buyers,2024-07-31
user_444,partner_35,subscription,119.09,2024-03-23 12:43:48.990463,Occasional Buyers,2024-03-23
user_444,partner_35,subscription,119.09,2024-12-14 12:43:48.990463,Occasional Buyers,2024-12-14
user_444,partner_35,subscription,119.09,2024-02-05 12:43:48.990463,Occasional Buyers,2024-02-05
user_145,partner_27,purchase,546.52,2024-07-08 12:43:48.990463,High Spenders,2024-07-08
user_415,partner_25,refund,198.86,2024-04-03 12:43:48.990463,Occasional Buyers,2024-04-03
user_415,partner_25,refund,198.86,2024-07-14 12:43:48.990463,Occasional Buyers,2024-07-14
user_415,partner_25,refund,198.86,2024-07-15 12:43:48.990463,Occasional Buyers,2024-07-15
user_204,partner_29,subscription,85.28,2024-09-15 12:43:48.990463,Occasional Buyers,2024-09-15
user_204,partner_29,subscription,85.28,2024-06-25 12:43:48.990463,Occasional Buyers,2024-06-25
user_204,partner_29,subscription,85.28,2024-07-30 12:43:48.990463,Occasional Buyers,2024-07-30
user_204,partner_29,subscription,85.28,2024-02-24 12:43:48.990463,Occasional Buyers,2024-02-24
user_406,partner_8,purchase,147.72,2024-04-11 12:43:48.990463,Occasional Buyers,2024-04-11
user_406,partner_8,purchase,147.72,2024-09-30 12:43:48.990463,Occasional Buyers,2024-09-30
user_406,partner_8,purchase,147.72,2024-04-15 12:43:48.990463,Occasional Buyers,2024-04-15
user_406,partner_8,purchase,147.72,2024-02-26 12:43:48.990463,Occasional Buyers,2024-02-26
user_406,partner_8,purchase,147.72,2024-06-01 12:43:48.990463,Occasional Buyers,2024-06-01
user_406,partner_8,purchase,147.72,2024-11-01 12:43:48.990463,Occasional Buyers,2024-11-01
user_406,partner_8,purchase,147.72,2025-01-06 12:43:48.990463,Occasional Buyers,2025-01-06
user_116,partner_15,subscription,37.95,2024-08-25 12:43:48.990463,Budget-Conscious,2024-08-25
user_116,partner_15,subscription,37.95,2024-12-10 12:43:48.990463,Budget-Conscious,2024-12-10
user_116,partner_15,subscription,37.95,2024-10-27 12:43:48.990463,Budget-Conscious,2024-10-27
user_116,partner_15,subscription,37.95,2024-04-07 12:43:48.990463,Budget-Conscious,2024-04-07
user_116,partner_15,subscription,37.95,2024-05-08 12:43:48.990463,Budget-Conscious,2024-05-08
user_116,partner_15,subscription,37.95,2024-08-03 12:43:48.990463,Budget-Conscious,2024-08-03
user_116,partner_15,subscription,37.95,2024-06-03 12:43:48.990463,Budget-Conscious,2024-06-03
user_485,partner_26,purchase,164.06,2024-08-24 12:43:48.990463,Occasional Buyers,2024-08-24
user_485,partner_26,purchase,164.06,2024-04-15 12:43:48.990463,Occasional Buyers,2024-04-15
user_485,partner_26,purchase,164.06,2024-05-28 12:43:48.990463,Occasional Buyers,2024-05-28
user_485,partner_26,purchase,164.06,2024-05-11 12:43:48.990463,Occasional Buyers,2024-05-11
user_485,partner_26,purchase,164.06,2024-02-14 12:43:48.990463,Occasional Buyers,2024-02-14
user_363,partner_26,subscription,80.97,2024-09-13 12:43:48.990463,Occasional Buyers,2024-09-13
user_363,partner_26,subscription,80.97,2024-06-26 12:43:48.990463,Occasional Buyers,2024-06-26
user_363,partner_26,subscription,80.97,2024-06-07 12:43:48.990463,Occasional Buyers,2024-06-07
user_363,partner_26,subscription,80.97,2024-10-09 12:43:48.990463,Occasional Buyers,2024-10-09
user_363,partner_26,subscription,80.97,2024-04-05 12:43:48.990463,Occasional Buyers,2024-04-05
user_363,partner_26,subscription,80.97,2024-01-30 12:43:48.990463,Occasional Buyers,2024-01-30
user_363,partner_26,subscription,80.97,2024-08-26 12:43:48.990463,Occasional Buyers,2024-08-26
user_61,partner_22,subscription,43.98,2024-07-16 12:43:48.990463,Budget-Conscious,2024-07-16
user_61,partner_22,subscription,43.98,2024-03-26 12:43:48.990463,Budget-Conscious,2024-03-26
user_61,partner_22,subscription,43.98,2024-10-10 12:43:48.990463,Budget-Conscious,2024-10-10
user_61,partner_22,subscription,43.98,2024-09-21 12:43:48.990463,Budget-Conscious,2024-09-21
user_61,partner_22,subscription,43.98,2024-11-15 12:43:48.990463,Budget-Conscious,2024-11-15
user_61,partner_22,subscription,43.98,2024-10-09 12:43:48.990463,Budget-Conscious,2024-10-09
user_61,partner_22,subscription,43.98,2024-10-29 12:43:48.990463,Budget-Conscious,2024-10-29
user_72,partner_19,refund,153.81,2024-08-28 12:43:48.990463,Occasional Buyers,2024-08-28
user_72,partner_19,refund,153.81,2024-10-14 12:43:48.990463,Occasional Buyers,2024-10-14
user_72,partner_19,refund,153.81,2024-12-16 12:43:48.990463,Occasional Buyers,2024-12-16
user_72,partner_19,refund,153.81,2024-06-05 12:43:48.990463,Occasional Buyers,2024-06-05
user_72,partner_19,refund,153.81,2024-04-06 12:43:48.990463,Occasional Buyers,2024-04-06
user_139,partner_36,purchase,989.94,2024-05-16 12:43:48.990463,High Spenders,2024-05-16
user_139,partner_36,purchase,989.94,2024-05-13 12:43:48.990463,High Spenders,2024-05-13
user_304,partner_35,subscription,163.14,2024-12-16 12:43:48.990463,Occasional Buyers,2024-12-16
user_304,partner_35,subscription,163.14,2024-06-17 12:43:48.990463,Occasional Buyers,2024-06-17
user_304,partner_35,subscription,163.14,2024-03-08 12:43:48.990463,Occasional Buyers,2024-03-08
user_304,partner_35,subscription,163.14,2024-11-12 12:43:48.990463,Occasional Buyers,2024-11-12
user_406,partner_17,purchase,88.61,2024-09-19 12:43:48.990463,Occasional Buyers,2024-09-19
user_406,partner_17,purchase,88.61,2024-09-29 12:43:48.990463,Occasional Buyers,2024-09-29
user_406,partner_17,purchase,88.61,2024-04-09 12:43:48.990463,Occasional Buyers,2024-04-09
user_406,partner_17,purchase,88.61,2024-11-20 12:43:48.990463,Occasional Buyers,2024-11-20
user_406,partner_17,purchase,88.61,2024-11-23 12:43:48.990463,Occasional Buyers,2024-11-23
user_406,partner_17,purchase,88.61,2024-04-11 12:43:48.990463,Occasional Buyers,2024-04-11
user_436,partner_35,refund,62.09,2024-06-03 12:43:48.990463,Occasional Buyers,2024-06-03
user_436,partner_35,refund,62.09,2024-08-16 12:43:48.990463,Occasional Buyers,2024-08-16
user_436,partner_35,refund,62.09,2024-03-31 12:43:48.990463,Occasional Buyers,2024-03-31
user_436,partner_35,refund,62.09,2024-08-01 12:43:48.990463,Occasional Buyers,2024-08-01
user_195,partner_3,subscription,952.65,2024-11-17 12:43:48.990463,High Spenders,2024-11-17
user_195,partner_3,subscription,952.65,2024-04-17 12:43:48.990463,High Spenders,2024-04-17
user_195,partner_3,subscription,952.65,2024-02-10 12:43:48.990463,High Spenders,2024-02-10
user_31,partner_1,refund,610.03,2024-11-18 12:43:48.990463,High Spenders,2024-11-18
user_36,partner_39,refund,172.29,2024-03-29 12:43:48.990463,Occasional Buyers,2024-03-29
user_36,partner_39,refund,172.29,2024-08-05 12:43:48.990463,Occasional Buyers,2024-08-05
user_36,partner_39,refund,172.29,2024-09-07 12:43:48.990463,Occasional Buyers,2024-09-07
user_36,partner_39,refund,172.29,2024-08-02 12:43:48.990463,Occasional Buyers,2024-08-02
user_36,partner_39,refund,172.29,2024-07-09 12:43:48.990463,Occasional Buyers,2024-07-09
user_36,partner_39,refund,172.29,2024-03-02 12:43:48.990463,Occasional Buyers,2024-03-02
user_36,partner_39,refund,172.29,2024-08-21 12:43:48.990463,Occasional Buyers,2024-08-21
user_61,partner_16,subscription,713.82,2024-04-16 12:43:48.990463,High Spenders,2024-04-16
user_61,partner_16,subscription,713.82,2024-12-21 12:43:48.990463,High Spenders,2024-12-21
user_452,partner_9,purchase,180.69,2024-10-09 12:43:48.990463,Occasional Buyers,2024-10-09
user_452,partner_9,purchase,180.69,2024-06-26 12:43:48.990463,Occasional Buyers,2024-06-26
user_452,partner_9,purchase,180.69,2024-07-31 12:43:48.990463,Occasional Buyers,2024-07-31
user_452,partner_9,purchase,180.69,2024-10-23 12:43:48.990463,Occasional Buyers,2024-10-23
user_446,partner_15,refund,101.56,2024-06-26 12:43:48.990463,Occasional Buyers,2024-06-26
user_446,partner_15,refund,101.56,2024-11-18 12:43:48.990463,Occasional Buyers,2024-11-18
user_446,partner_15,refund,101.56,2024-07-31 12:43:48.990463,Occasional Buyers,2024-07-31
user_446,partner_15,refund,101.56,2024-12-01 12:43:48.990463,Occasional Buyers,2024-12-01
user_446,partner_15,refund,101.56,2024-11-15 12:43:48.990463,Occasional Buyers,2024-11-15
user_331,partner_10,subscription,24.93,2024-02-08 12:43:48.990463,Budget-Conscious,2024-02-08
user_331,partner_10,subscription,24.93,2024-09-06 12:43:48.990463,Budget-Conscious,2024-09-06
user_331,partner_10,subscription,24.93,2024-07-30 12:43:48.990463,Budget-Conscious,2024-07-30
user_331,partner_10,subscription,24.93,2024-04-05 12:43:48.990463,Budget-Conscious,2024-04-05
user_331,partner_10,subscription,24.93,2024-03-05 12:43:48.990463,Budget-Conscious,2024-03-05
user_331,partner_10,subscription,24.93,2024-10-11 12:43:48.990463,Budget-Conscious,2024-10-11
user_331,partner_10,subscription,24.93,2024-07-24 12:43:48.990463,Budget-Conscious,2024-07-24
user_331,partner_10,subscription,24.93,2024-06-17 12:43:48.990463,Budget-Conscious,2024-06-17
user_25,partner_21,refund,36.12,2024-01-24 12:43:48.990463,Budget-Conscious,2024-01-24
user_25,partner_21,refund,36.12,2024-03-31 12:43:48.990463,Budget-Conscious,2024-03-31
user_25,partner_21,refund,36.12,2024-10-12 12:43:48.990463,Budget-Conscious,2024-10-12
user_25,partner_21,refund,36.12,2024-08-14 12:43:48.990463,Budget-Conscious,2024-08-14
user_25,partner_21,refund,36.12,2024-01-29 12:43:48.990463,Budget-Conscious,2024-01-29
user_25,partner_21,refund,36.12,2024-06-27 12:43:48.990463,Budget-Conscious,2024-06-27
user_25,partner_21,refund,36.12,2024-03-07 12:43:48.990463,Budget-Conscious,2024-03-07
user_25,partner_21,refund,36.12,2024-10-07 12:43:48.990463,Budget-Conscious,2024-10-07
user_25,partner_21,refund,36.12,2024-05-28 12:43:48.990463,Budget-Conscious,2024-05-28
user_119,partner_28,refund,38.59,2024-11-18 12:43:48.990463,Budget-Conscious,2024-11-18
user_119,partner_28,refund,38.59,2024-04-27 12:43:48.990463,Budget-Conscious,2024-04-27
user_119,partner_28,refund,38.59,2024-05-27 12:43:48.990463,Budget-Conscious,2024-05-27
user_119,partner_28,refund,38.59,2024-11-22 12:43:48.990463,Budget-Conscious,2024-11-22
user_119,partner_28,refund,38.59,2024-11-28 12:43:48.990463,Budget-Conscious,2024-11-28
user_119,partner_28,refund,38.59,2024-05-20 12:43:48.990463,Budget-Conscious,2024-05-20
user_119,partner_28,refund,38.59,2024-10-06 12:43:48.990463,Budget-Conscious,2024-10-06
user_264,partner_42,purchase,60.78,2024-08-07 12:43:48.990463,Occasional Buyers,2024-08-07
user_264,partner_42,purchase,60.78,2024-06-22 12:43:48.990463,Occasional Buyers,2024-06-22
user_264,partner_42,purchase,60.78,2024-07-15 12:43:48.990463,Occasional Buyers,2024-07-15
user_264,partner_42,purchase,60.78,2024-10-14 12:43:48.990463,Occasional Buyers,2024-10-14
user_264,partner_42,purchase,60.78,2024-09-26 12:43:48.990463,Occasional Buyers,2024-09-26
user_264,partner_42,purchase,60.78,2024-09-01 12:43:48.990463,Occasional Buyers,2024-09-01
user_264,partner_42,purchase,60.78,2024-08-05 12:43:48.990463,Occasional Buyers,2024-08-05
user_465,partner_12,refund,110.16,2024-10-01 12:43:48.990463,Occasional Buyers,2024-10-01
user_465,partner_12,refund,110.16,2024-11-16 12:43:48.990463,Occasional Buyers,2024-11-16
user_465,partner_12,refund,110.16,2024-05-22 12:43:48.990463,Occasional Buyers,2024-05-22
user_465,partner_12,refund,110.16,2024-08-09 12:43:48.990463,Occasional Buyers,2024-08-09
user_465,partner_12,refund,110.16,2024-07-10 12:43:48.990463,Occasional Buyers,2024-07-10
user_295,partner_18,subscription,45.08,2024-09-06 12:43:48.990463,Budget-Conscious,2024-09-06
user_295,partner_18,subscription,45.08,2024-06-07 12:43:48.990463,Budget-Conscious,2024-06-07
user_295,partner_18,subscription,45.08,2024-03-24 12:43:48.991463,Budget-Conscious,2024-03-24
user_295,partner_18,subscription,45.08,2024-08-30 12:43:48.991463,Budget-Conscious,2024-08-30
user_295,partner_18,subscription,45.08,2024-12-19 12:43:48.991463,Budget-Conscious,2024-12-19
user_295,partner_18,subscription,45.08,2024-10-20 12:43:48.991463,Budget-Conscious,2024-10-20
user_295,partner_18,subscription,45.08,2024-05-23 12:43:48.991463,Budget-Conscious,2024-05-23
user_464,partner_42,subscription,177.92,2024-09-02 12:43:48.991463,Occasional Buyers,2024-09-02
user_464,partner_42,subscription,177.92,2024-12-06 12:43:48.991463,Occasional Buyers,2024-12-06
user_464,partner_42,subscription,177.92,2024-05-11 12:43:48.991463,Occasional Buyers,2024-05-11
user_227,partner_42,refund,96.05,2024-03-17 12:43:48.991463,Occasional Buyers,2024-03-17
user_227,partner_42,refund,96.05,2024-12-17 12:43:48.991463,Occasional Buyers,2024-12-17
user_227,partner_42,refund,96.05,2024-04-30 12:43:48.991463,Occasional Buyers,2024-04-30
user_227,partner_42,refund,96.05,2024-03-21 12:43:48.991463,Occasional Buyers,2024-03-21
user_404,partner_3,refund,14.23,2024-03-06 12:43:48.991463,Budget-Conscious,2024-03-06
user_404,partner_3,refund,14.23,2024-07-07 12:43:48.991463,Budget-Conscious,2024-07-07
user_404,partner_3,refund,14.23,2025-01-06 12:43:48.991463,Budget-Conscious,2025-01-06
user_404,partner_3,refund,14.23,2024-01-20 12:43:48.991463,Budget-Conscious,2024-01-20
user_404,partner_3,refund,14.23,2024-05-05 12:43:48.991463,Budget-Conscious,2024-05-05
user_404,partner_3,refund,14.23,2024-05-21 12:43:48.991463,Budget-Conscious,2024-05-21
user_404,partner_3,refund,14.23,2024-03-13 12:43:48.991463,Budget-Conscious,2024-03-13
user_258,partner_24,subscription,153.35,2024-08-10 12:43:48.991463,Occasional Buyers,2024-08-10
user_258,partner_24,subscription,153.35,2024-09-22 12:43:48.991463,Occasional Buyers,2024-09-22
user_258,partner_24,subscription,153.35,2024-08-29 12:43:48.991463,Occasional Buyers,2024-08-29
user_258,partner_24,subscription,153.35,2024-07-03 12:43:48.991463,Occasional Buyers,2024-07-03
user_258,partner_24,subscription,153.35,2024-02-19 12:43:48.991463,Occasional Buyers,2024-02-19
user_258,partner_24,subscription,153.35,2024-04-03 12:43:48.991463,Occasional Buyers,2024-04-03
user_258,partner_24,subscription,153.35,2024-12-09 12:43:48.991463,Occasional Buyers,2024-12-09
user_29,partner_39,refund,188.17,2024-09-06 12:43:48.991463,Occasional Buyers,2024-09-06
user_29,partner_39,refund,188.17,2024-09-28 12:43:48.991463,Occasional Buyers,2024-09-28
user_29,partner_39,refund,188.17,2024-10-22 12:43:48.991463,Occasional Buyers,2024-10-22
user_29,partner_39,refund,188.17,2025-01-09 12:43:48.991463,Occasional Buyers,2025-01-09
user_15,partner_13,refund,92.02,2024-10-22 12:43:48.991463,Occasional Buyers,2024-10-22
user_15,partner_13,refund,92.02,2024-11-15 12:43:48.991463,Occasional Buyers,2024-11-15
user_15,partner_13,refund,92.02,2024-08-04 12:43:48.991463,Occasional Buyers,2024-08-04
user_15,partner_13,refund,92.02,2024-10-09 12:43:48.991463,Occasional Buyers,2024-10-09
user_104,partner_25,purchase,139.38,2024-10-13 12:43:48.991463,Occasional Buyers,2024-10-13
user_104,partner_25,purchase,139.38,2024-02-11 12:43:48.991463,Occasional Buyers,2024-02-11
user_104,partner_25,purchase,139.38,2024-02-28 12:43:48.991463,Occasional Buyers,2024-02-28
user_104,partner_25,purchase,139.38,2024-10-01 12:43:48.991463,Occasional Buyers,2024-10-01
user_105,partner_2,purchase,22.89,2024-11-20 12:43:48.991463,Budget-Conscious,2024-11-20
user_105,partner_2,purchase,22.89,2024-06-19 12:43:48.991463,Budget-Conscious,2024-06-19
user_105,partner_2,purchase,22.89,2024-10-10 12:43:48.991463,Budget-Conscious,2024-10-10
user_105,partner_2,purchase,22.89,2024-07-17 12:43:48.991463,Budget-Conscious,2024-07-17
user_105,partner_2,purchase,22.89,2024-09-16 12:43:48.991463,Budget-Conscious,2024-09-16
user_30,partner_49,subscription,919.54,2024-11-13 12:43:48.991463,High Spenders,2024-11-13
user_30,partner_49,subscription,919.54,2024-04-16 12:43:48.991463,High Spenders,2024-04-16
user_30,partner_49,subscription,919.54,2024-10-29 12:43:48.991463,High Spenders,2024-10-29
user_269,partner_47,subscription,15.22,2024-03-19 12:43:48.991463,Budget-Conscious,2024-03-19
user_269,partner_47,subscription,15.22,2024-09-15 12:43:48.991463,Budget-Conscious,2024-09-15
user_269,partner_47,subscription,15.22,2024-02-14 12:43:48.991463,Budget-Conscious,2024-02-14
user_269,partner_47,subscription,15.22,2024-12-09 12:43:48.991463,Budget-Conscious,2024-12-09
user_269,partner_47,subscription,15.22,2024-07-29 12:43:48.991463,Budget-Conscious,2024-07-29
user_20,partner_41,refund,28.76,2024-06-12 12:43:48.991463,Budget-Conscious,2024-06-12
user_20,partner_41,refund,28.76,2024-05-26 12:43:48.991463,Budget-Conscious,2024-05-26
user_20,partner_41,refund,28.76,2024-08-06 12:43:48.991463,Budget-Conscious,2024-08-06
user_20,partner_41,refund,28.76,2024-02-25 12:43:48.991463,Budget-Conscious,2024-02-25
user_20,partner_41,refund,28.76,2024-05-17 12:43:48.991463,Budget-Conscious,2024-05-17
user_20,partner_41,refund,28.76,2024-04-11 12:43:48.991463,Budget-Conscious,2024-04-11
user_87,partner_30,purchase,15.18,2024-05-20 12:43:48.991463,Budget-Conscious,2024-05-20
user_87,partner_30,purchase,15.18,2024-12-13 12:43:48.991463,Budget-Conscious,2024-12-13
user_87,partner_30,purchase,15.18,2024-07-20 12:43:48.991463,Budget-Conscious,2024-07-20
user_87,partner_30,purchase,15.18,2024-05-28 12:43:48.991463,Budget-Conscious,2024-05-28
user_87,partner_30,purchase,15.18,2024-02-11 12:43:48.991463,Budget-Conscious,2024-02-11
user_87,partner_30,purchase,15.18,2024-09-25 12:43:48.991463,Budget-Conscious,2024-09-25
user_87,partner_30,purchase,15.18,2024-05-03 12:43:48.991463,Budget-Conscious,2024-05-03
user_387,partner_45,refund,188.39,2024-02-08 12:43:48.991463,Occasional Buyers,2024-02-08
user_387,partner_45,refund,188.39,2024-05-03 12:43:48.991463,Occasional Buyers,2024-05-03
user_387,partner_45,refund,188.39,2024-10-03 12:43:48.991463,Occasional Buyers,2024-10-03
user_387,partner_45,refund,188.39,2024-07-02 12:43:48.991463,Occasional Buyers,2024-07-02
user_387,partner_45,refund,188.39,2024-10-24 12:43:48.991463,Occasional Buyers,2024-10-24
user_387,partner_45,refund,188.39,2024-02-13 12:43:48.991463,Occasional Buyers,2024-02-13
user_401,partner_44,purchase,832.18,2024-02-18 12:43:48.991463,High Spenders,2024-02-18
user_2,partner_48,refund,33.07,2024-05-20 12:43:48.991463,Budget-Conscious,2024-05-20
user_2,partner_48,refund,33.07,2024-01-23 12:43:48.991463,Budget-Conscious,2024-01-23
user_2,partner_48,refund,33.07,2024-03-19 12:43:48.991463,Budget-Conscious,2024-03-19
user_2,partner_48,refund,33.07,2024-05-26 12:43:48.991463,Budget-Conscious,2024-05-26
user_2,partner_48,refund,33.07,2024-11-19 12:43:48.991463,Budget-Conscious,2024-11-19
user_499,partner_47,subscription,29.88,2024-12-17 12:43:48.991463,Budget-Conscious,2024-12-17
user_499,partner_47,subscription,29.88,2024-03-27 12:43:48.991463,Budget-Conscious,2024-03-27
user_499,partner_47,subscription,29.88,2024-02-14 12:43:48.991463,Budget-Conscious,2024-02-14
user_499,partner_47,subscription,29.88,2024-03-04 12:43:48.991463,Budget-Conscious,2024-03-04
user_499,partner_47,subscription,29.88,2024-10-27 12:43:48.991463,Budget-Conscious,2024-10-27
user_50,partner_28,subscription,37.78,2025-01-09 12:43:48.991463,Budget-Conscious,2025-01-09
user_50,partner_28,subscription,37.78,2025-01-08 12:43:48.991463,Budget-Conscious,2025-01-08
user_50,partner_28,subscription,37.78,2024-10-03 12:43:48.991463,Budget-Conscious,2024-10-03
user_50,partner_28,subscription,37.78,2024-04-28 12:43:48.991463,Budget-Conscious,2024-04-28
user_50,partner_28,subscription,37.78,2024-07-17 12:43:48.991463,Budget-Conscious,2024-07-17
user_50,partner_28,subscription,37.78,2024-04-07 12:43:48.991463,Budget-Conscious,2024-04-07
user_50,partner_28,subscription,37.78,2024-04-11 12:43:48.991463,Budget-Conscious,2024-04-11
user_304,partner_1,subscription,186.54,2024-10-09 12:43:48.991463,Occasional Buyers,2024-10-09
user_304,partner_1,subscription,186.54,2024-09-26 12:43:48.991463,Occasional Buyers,2024-09-26
user_304,partner_1,subscription,186.54,2024-06-01 12:43:48.991463,Occasional Buyers,2024-06-01
user_384,partner_21,subscription,36.13,2024-10-23 12:43:48.991463,Budget-Conscious,2024-10-23
user_384,partner_21,subscription,36.13,2024-07-03 12:43:48.991463,Budget-Conscious,2024-07-03
user_384,partner_21,subscription,36.13,2025-01-08 12:43:48.991463,Budget-Conscious,2025-01-08
user_384,partner_21,subscription,36.13,2024-07-13 12:43:48.991463,Budget-Conscious,2024-07-13
user_384,partner_21,subscription,36.13,2024-05-26 12:43:48.991463,Budget-Conscious,2024-05-26
user_384,partner_21,subscription,36.13,2024-03-20 12:43:48.991463,Budget-Conscious,2024-03-20
user_384,partner_21,subscription,36.13,2024-06-29 12:43:48.991463,Budget-Conscious,2024-06-29
user_51,partner_17,purchase,181.53,2024-09-29 12:43:48.991463,Occasional Buyers,2024-09-29
user_51,partner_17,purchase,181.53,2024-05-16 12:43:48.991463,Occasional Buyers,2024-05-16
user_51,partner_17,purchase,181.53,2024-06-15 12:43:48.991463,Occasional Buyers,2024-06-15
user_274,partner_38,subscription,955.82,2024-03-24 12:43:48.991463,High Spenders,2024-03-24
user_211,partner_10,subscription,75.07,2024-03-05 12:43:48.991463,Occasional Buyers,2024-03-05
user_211,partner_10,subscription,75.07,2025-01-04 12:43:48.991463,Occasional Buyers,2025-01-04
user_211,partner_10,subscription,75.07,2024-08-03 12:43:48.991463,Occasional Buyers,2024-08-03
user_211,partner_10,subscription,75.07,2024-07-26 12:43:48.991463,Occasional Buyers,2024-07-26
user_211,partner_10,subscription,75.07,2024-09-05 12:43:48.991463,Occasional Buyers,2024-09-05
user_211,partner_10,subscription,75.07,2024-10-21 12:43:48.991463,Occasional Buyers,2024-10-21
user_211,partner_10,subscription,75.07,2024-04-19 12:43:48.991463,Occasional Buyers,2024-04-19
user_392,partner_27,subscription,177.32,2024-06-05 12:43:48.991463,Occasional Buyers,2024-06-05
user_392,partner_27,subscription,177.32,2024-01-17 12:43:48.991463,Occasional Buyers,2024-01-17
user_392,partner_27,subscription,177.32,2024-09-05 12:43:48.991463,Occasional Buyers,2024-09-05
user_392,partner_27,subscription,177.32,2024-03-25 12:43:48.991463,Occasional Buyers,2024-03-25
user_392,partner_27,subscription,177.32,2024-04-03 12:43:48.991463,Occasional Buyers,2024-04-03
user_392,partner_27,subscription,177.32,2024-04-04 12:43:48.991463,Occasional Buyers,2024-04-04
user_392,partner_27,subscription,177.32,2024-07-29 12:43:48.991463,Occasional Buyers,2024-07-29
